,Unnamed: 0.1,Unnamed: 0,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc
14017,14017,14131,18.0,3.11,1.09,1639.0,2.99,32.76,-117.08,1.7391
503,503,504,44.0,5.02,0.97,506.0,2.48,37.85,-122.28,1.73
14071,14071,14185,37.0,5.8,1.11,1301.0,3.47,32.7,-117.08,2.875
3789,3789,3812,25.0,4.44,1.11,2077.0,3.2,34.21,-118.48,3.3864
17121,17121,17267,35.0,4.76,0.99,904.0,2.68,34.36,-119.7,4.7411
2994,2994,3009,40.0,3.97,0.83,213.0,3.0,35.24,-118.99,2.35
554,554,555,43.0,3.59,1.07,585.0,2.2,37.77,-122.24,2.3882
1689,1689,1697,5.0,7.18,1.04,3326.0,3.81,38.0,-122.26,6.2073
18014,18014,18166,18.0,4.51,0.94,507.0,1.87,37.35,-122.02,5.3679
15181,15181,15305,23.0,3.46,1.07,4729.0,3.98,33.19,-117.37,1.8214
7153,7153,7207,43.0,4.09,1.01,965.0,4.45,34.02,-118.18,2.625
7597,7597,7656,28.0,4.93,1.04,4753.0,4.6,33.82,-118.26,3.6477
20375,20375,20555,11.0,5.29,1.01,1700.0,2.76,38.67,-121.8,3.1875
6520,6520,6570,34.0,6.31,1.18,1422.0,3.25,34.21,-118.15,5.4727
6557,6557,6607,47.0,5.97,1.07,1700.0,2.94,34.18,-118.14,3.5164
15662,15662,15792,52.0,2.7,1.13,1136.0,2.61,37.77,-122.42,1.375
17537,17537,17685,16.0,4.31,1.05,4203.0,3.19,37.3,-121.83,3.1964
18531,18531,18683,19.0,6.53,1.04,1764.0,2.6,36.98,-121.83,4.3321
128,128,128,40.0,7.63,1.03,1616.0,2.47,37.83,-122.21,7.5544
14265,14265,14381,36.0,4.37,1.03,755.0,1.8,32.74,-117.25,2.9904
13107,13107,13211,13.0,5.39,1.04,2870.0,2.92,34.04,-117.7,3.5954
19530,19530,19701,11.0,5.75,1.12,2336.0,2.78,39.13,-121.65,2.6842
3225,3225,3241,37.0,4.03,0.99,639.0,3.36,36.08,-119.56,1.6607
12946,12946,13050,24.0,5.39,1.12,2149.0,2.65,38.59,-121.32,2.5035
10621,10621,10702,26.0,4.87,1.08,634.0,1.35,33.6,-117.7,2.3774
10064,10064,10139,8.0,4.51,1.16,1281.0,2.73,33.92,-117.89,3.4954
13831,13831,13943,16.0,28.43,4.1,879.0,3.14,34.27,-117.19,5.2146
6020,6020,6068,16.0,6.37,1.05,3038.0,4.18,34.01,-117.86,5.1762
5186,5186,5225,40.0,3.61,1.0,1068.0,3.96,33.93,-118.25,0.9889
725,725,726,40.0,5.82,0.95,724.0,2.71,37.68,-122.12,4.38
5212,5212,5251,35.0,6.71,1.08,1065.0,2.2,34.08,-118.46,7.8426
4638,4638,4671,11.0,1.99,1.09,1143.0,3.35,34.05,-118.29,2.3864
14026,14026,14140,20.0,4.31,1.1,1452.0,3.14,32.75,-117.08,2.0077
19590,19590,19762,21.0,5.84,1.09,744.0,2.81,40.07,-122.19,1.9773
13524,13524,13633,35.0,5.23,0.94,730.0,2.77,34.08,-117.34,3.2305
4682,4682,4715,52.0,6.38,1.15,630.0,2.5,34.06,-118.37,5.5596
19239,19239,19400,18.0,5.75,1.11,1958.0,3.26,37.74,-120.95,3.0043
20160,20160,20335,5.0,8.94,1.1,4253.0,3.8,34.24,-118.94,8.9063
13371,13371,13480,44.0,4.93,1.06,1270.0,3.0,34.1,-117.37,2.3889
13592,13592,13701,23.0,5.36,1.27,1161.0,3.24,34.11,-117.24,2.2109
14757,14757,14876,24.0,3.88,1.05,2002.0,2.15,32.64,-117.09,1.947
10510,10510,10589,16.0,4.96,1.01,479.0,1.43,33.69,-117.77,2.1406
8021,8021,8083,34.0,3.77,1.03,2217.0,2.98,33.82,-118.2,2.4286
8386,8386,8450,31.0,4.22,1.08,1675.0,2.74,33.91,-118.35,3.5234
15929,15929,16061,49.0,5.83,1.08,729.0,2.59,37.76,-122.49,4.3281
2791,2791,2805,5.0,4.87,1.11,1182.0,2.7,35.44,-119.05,3.0268
6670,6670,6720,46.0,7.46,1.02,1109.0,2.62,34.12,-118.13,10.7397
6223,6223,6272,35.0,5.59,1.08,1112.0,4.15,34.03,-117.94,3.83
2196,2196,2207,4.0,5.41,1.28,1804.0,2.16,36.81,-119.86,3.3942
5444,5444,5486,27.0,4.84,1.14,806.0,1.76,33.98,-118.46,3.8935
9393,9393,9463,32.0,5.56,1.06,380.0,2.68,39.44,-123.73,2.7
1498,1498,1500,24.0,6.45,0.98,2444.0,2.75,37.94,-122.04,5.6292
249,249,249,44.0,3.39,1.04,1700.0,3.43,37.78,-122.22,2.0801
19710,19710,19882,9.0,5.21,0.98,1866.0,2.96,36.33,-119.24,3.1599
9868,9868,9941,34.0,5.72,1.01,406.0,2.99,38.17,-122.25,4.2955
459,459,460,52.0,3.11,1.06,3337.0,9.53,37.87,-122.26,1.4012
16164,16164,16298,31.0,4.42,0.93,1163.0,3.46,37.96,-121.22,2.625
13917,13917,14031,43.0,4.06,1.03,962.0,1.64,32.74,-117.15,2.2578
11841,11841,11935,37.0,5.17,0.98,551.0,2.88,33.94,-117.4,3.5865
19572,19572,19744,16.0,5.5,1.03,1366.0,2.76,40.2,-122.38,2.8447
16783,16783,16922,27.0,3.55,1.02,2518.0,1.74,37.58,-122.33,3.4836
2434,2434,2447,30.0,4.27,0.92,1467.0,3.64,36.56,-119.62,1.8878
19098,19098,19255,16.0,4.53,1.03,1693.0,2.89,38.46,-122.75,2.6384
3703,3703,3724,27.0,4.63,1.08,2022.0,2.49,34.18,-118.42,3.1551
2003,2003,2014,19.0,4.67,1.06,1369.0,3.72,36.72,-119.79,1.25
2777,2777,2791,25.0,4.28,1.07,1477.0,1.92,37.37,-118.39,1.8325
8686,8686,8750,36.0,5.81,1.05,1125.0,2.65,33.82,-118.37,6.0176
7122,7122,7176,38.0,4.51,1.01,3299.0,4.54,34.05,-118.18,2.8295
14550,14550,14667,35.0,5.67,1.02,723.0,2.81,32.79,-117.13,4.2098
18726,18726,18879,24.0,3.14,1.02,699.0,1.81,38.1,-122.26,1.3007
9977,9977,10051,10.0,6.03,1.16,537.0,2.77,39.16,-121.0,3.2813
10752,10752,10835,25.0,4.71,1.06,1024.0,2.39,33.68,-117.92,4.4732
17928,17928,18079,16.0,7.75,1.06,567.0,2.73,37.27,-122.06,10.5793
19337,19337,19501,31.0,4.46,1.09,614.0,3.09,37.66,-121.03,2.1528
17197,17197,17343,15.0,5.37,1.03,407.0,2.24,34.86,-120.41,4.375
17718,17718,17868,19.0,4.49,1.0,1645.0,3.4,37.44,-121.91,5.0362
14798,14798,14917,27.0,5.76,0.95,1089.0,3.67,32.62,-117.04,4.6793
17067,17067,17212,47.0,4.09,1.09,790.0,2.06,34.43,-119.71,2.6429
906,906,907,28.0,5.33,0.92,1106.0,2.44,37.55,-121.99,4.8403
1755,1755,1765,46.0,4.79,1.05,777.0,2.41,37.95,-122.33,4.0927
11478,11478,11570,32.0,6.51,1.09,995.0,3.66,33.77,-118.01,5.8362
18449,18449,18601,32.0,5.83,1.15,752.0,2.73,37.16,-122.12,5.1664
1955,1955,1966,21.0,5.17,1.25,731.0,2.19,38.76,-120.59,1.7266
3132,3132,3148,10.0,6.59,1.36,1167.0,2.62,35.27,-118.34,2.3917
8174,8174,8237,52.0,3.05,1.2,692.0,1.35,33.77,-118.19,1.4048
11942,11942,12037,26.0,5.32,1.03,2156.0,3.86,33.93,-117.49,3.9522
15335,15335,15461,4.0,5.98,1.12,3925.0,2.35,33.17,-117.24,4.2826
19874,19874,20047,27.0,4.08,1.07,839.0,3.04,36.05,-119.01,1.3807
3576,3576,3596,34.0,6.42,1.03,917.0,2.99,34.24,-118.49,6.0965
541,541,542,18.0,4.33,1.15,1243.0,1.87,37.76,-122.29,5.1702
5491,5491,5533,44.0,6.13,1.03,494.0,2.36,33.96,-118.42,5.618
18070,18070,18222,25.0,5.49,1.07,999.0,3.13,37.4,-122.08,5.806
7574,7574,7633,34.0,5.08,1.08,1396.0,2.71,33.84,-118.29,5.061
3009,3009,3024,30.0,5.04,1.19,1565.0,2.68,35.14,-119.46,2.5313
10972,10972,11061,30.0,4.37,1.13,1196.0,2.58,33.78,-117.87,3.7454
17004,17004,17149,35.0,5.73,0.97,486.0,2.44,37.44,-122.21,4.6908
9932,9932,10005,15.0,8.13,1.17,585.0,2.38,39.04,-121.06,5.5161
18065,18065,18217,23.0,5.17,1.01,373.0,2.39,37.4,-122.08,5.9291
14744,14744,14863,28.0,4.17,1.1,1277.0,2.32,32.65,-117.08,2.3562
5289,5289,5331,19.0,3.6,1.06,1820.0,1.86,34.04,-118.46,3.2663
13262,13262,13367,2.0,7.54,1.51,2801.0,2.8,34.0,-117.58,4.0037
9105,9105,9172,5.0,5.12,0.93,8733.0,83.17,34.47,-118.59,4.2391
17574,17574,17723,10.0,6.29,1.05,2491.0,4.77,37.33,-121.79,6.6633
6617,6617,6667,44.0,5.01,0.99,2296.0,2.55,34.17,-118.1,3.4811
17238,17238,17384,8.0,6.5,0.99,835.0,2.88,34.95,-120.4,5.0206
11018,11018,11108,18.0,5.36,1.09,1292.0,3.4,33.85,-117.89,3.875
20203,20203,20378,9.0,6.01,1.01,222.0,2.04,34.15,-118.82,7.8528
10051,10051,10125,15.0,7.37,1.07,2314.0,2.94,33.94,-117.91,6.3433
8216,8216,8279,13.0,3.71,1.04,1600.0,1.94,33.78,-118.15,3.3003
3349,3349,3368,26.0,5.42,1.17,1037.0,2.34,40.26,-120.2,2.6765
4942,4942,4976,48.0,4.4,1.09,1353.0,3.93,34.0,-118.28,2.1607
20100,20100,20275,15.0,5.63,1.03,2216.0,3.28,34.19,-119.21,4.7443
14181,14181,14297,42.0,3.83,1.13,1227.0,3.01,32.72,-117.14,2.2804
8712,8712,8777,35.0,4.32,1.06,1374.0,2.59,33.79,-118.31,3.2472
5944,5944,5990,37.0,6.52,1.03,1344.0,2.54,34.1,-117.73,5.8891
9747,9747,9820,52.0,4.88,1.02,657.0,2.24,36.62,-121.91,3.2865
10947,10947,11034,25.0,7.7,1.0,2061.0,3.19,33.78,-117.82,6.58
1869,1869,1879,24.0,13.1,2.25,235.0,2.45,38.92,-119.94,4.6
17763,17763,17913,35.0,5.56,1.03,743.0,2.87,37.36,-121.98,5.0866
9052,9052,9119,5.0,5.84,1.05,3427.0,3.1,34.56,-118.12,3.9936
9759,9759,9832,33.0,5.29,1.04,638.0,1.94,36.63,-121.93,3.1912
11385,11385,11476,23.0,6.59,1.0,2473.0,3.22,33.7,-118.02,6.3047
4895,4895,4929,41.0,4.04,1.05,1803.0,5.11,33.99,-118.24,1.6731
17211,17211,17357,21.0,6.04,0.93,1094.0,3.1,34.87,-120.43,4.6648
17377,17377,17523,52.0,4.16,1.06,1195.0,2.25,37.33,-121.91,2.894
10242,10242,10319,9.0,7.39,1.13,4005.0,2.82,33.84,-117.79,8.3931
17805,17805,17955,27.0,5.4,1.05,1571.0,2.53,37.34,-121.99,5.273
88,88,88,10.0,2.69,1.08,125.0,3.21,37.8,-122.27,0.9722
11397,11397,11488,18.0,5.26,1.09,3079.0,2.47,33.71,-118.01,4.7515
7248,7248,7302,40.0,3.62,1.02,1930.0,4.52,33.99,-118.19,3.3869
19821,19821,19994,24.0,4.73,0.96,889.0,3.22,36.19,-119.37,2.4922
7177,7177,7231,40.0,3.82,1.0,2077.0,4.15,34.02,-118.14,2.6
66,66,66,48.0,4.38,1.07,788.0,2.37,37.81,-122.3,0.8056
18874,18874,19030,16.0,5.57,0.94,371.0,2.56,38.38,-122.02,6.0767
5895,5895,5941,15.0,5.36,1.12,2855.0,3.29,34.14,-117.89,3.3654
11335,11335,11426,17.0,5.86,1.0,952.0,2.79,33.7,-117.98,4.4148
20391,20391,20571,6.0,5.66,1.03,2561.0,3.15,38.53,-121.99,3.4186
10856,10856,10941,29.0,3.98,0.96,1045.0,5.77,33.74,-117.88,3.1964
14616,14616,14733,21.0,7.0,1.03,1620.0,2.7,32.81,-117.01,5.3441
11878,11878,11972,34.0,5.57,1.13,1150.0,3.05,34.01,-117.43,3.0909
11090,11090,11180,20.0,4.72,1.12,494.0,2.87,33.83,-117.94,3.25
10783,10783,10867,17.0,3.83,1.15,2966.0,2.22,33.7,-117.88,3.4835
19319,19319,19482,33.0,5.5,0.96,984.0,2.76,37.66,-120.98,4.5208
14210,14210,14326,52.0,2.25,1.2,1230.0,3.28,32.71,-117.16,1.0918
3680,3680,3701,34.0,3.81,1.1,995.0,2.58,34.18,-118.36,2.9583
359,359,359,34.0,7.17,1.09,545.0,2.58,37.76,-122.14,5.5701
8089,8089,8152,36.0,5.22,0.89,451.0,2.75,33.81,-118.1,5.1993
14904,14904,15027,43.0,4.06,0.93,496.0,2.4,32.77,-117.01,3.0179
14971,14971,15094,12.0,4.39,1.14,3112.0,2.47,32.82,-116.95,2.5949
7906,7906,7968,27.0,3.44,1.09,1690.0,2.13,33.86,-118.2,2.6465
8499,8499,8563,29.0,4.19,1.17,674.0,1.97,33.92,-118.41,3.6389
12936,12936,13040,21.0,5.37,1.02,1687.0,2.58,38.68,-121.16,3.1161
4986,4986,5021,44.0,5.27,1.06,1041.0,2.86,33.99,-118.33,2.8542
13125,13125,13230,16.0,7.64,1.07,1165.0,3.07,34.15,-117.64,6.4559
6971,6971,7024,33.0,4.46,1.05,1672.0,3.51,33.97,-118.11,3.6397
7604,7604,7663,43.0,5.17,0.99,871.0,3.16,33.83,-118.22,3.7083
9912,9912,9985,18.0,4.28,1.04,926.0,1.9,38.58,-122.57,1.9925
5553,5553,5598,38.0,4.53,1.03,980.0,3.07,33.8,-118.27,3.35
6508,6508,6558,36.0,7.02,1.04,1897.0,2.71,34.2,-118.11,6.827
3018,3018,3034,13.0,6.76,1.08,552.0,2.95,35.39,-119.12,4.5903
11151,11151,11241,34.0,5.73,1.05,1021.0,3.01,33.81,-117.96,4.4663
13661,13661,13772,15.0,6.66,1.06,2419.0,2.88,34.01,-117.01,4.7193
7920,7920,7982,44.0,4.87,1.05,1126.0,2.56,33.87,-118.18,3.4408
5054,5054,5089,30.0,4.02,1.1,1207.0,4.18,33.98,-118.29,1.223
10768,10768,10852,4.0,5.43,1.08,623.0,7.42,33.66,-117.9,6.6369
15214,15214,15338,16.0,5.28,1.13,1428.0,3.51,33.2,-117.29,2.4754
7396,7396,7453,36.0,4.91,1.01,1532.0,3.08,33.92,-118.17,4.3667
14610,14610,14727,33.0,6.05,1.0,1864.0,2.81,32.79,-117.01,4.3152
10196,10196,10272,16.0,4.52,1.25,1534.0,5.2,33.87,-117.87,3.0227
15869,15869,16001,36.0,6.21,1.03,862.0,2.32,37.75,-122.45,6.0274
3599,3599,3619,35.0,4.51,0.92,1481.0,4.22,34.25,-118.44,3.7
8484,8484,8548,42.0,4.22,1.06,493.0,2.87,33.88,-118.34,3.2589
4189,4189,4218,38.0,4.05,1.05,1830.0,1.67,34.11,-118.28,3.6181
10842,10842,10927,34.0,5.33,1.07,2083.0,6.31,33.74,-117.89,3.2292
9136,9136,9203,15.0,5.43,1.08,1267.0,2.59,37.31,-119.64,2.8393
17553,17553,17701,16.0,5.33,1.01,1705.0,4.36,37.29,-121.82,5.0225
3072,3072,3088,17.0,6.19,1.35,775.0,2.04,35.48,-118.23,1.8369
8015,8015,8077,19.0,3.45,1.05,1914.0,2.24,33.82,-118.19,3.5521
4249,4249,4278,28.0,2.72,1.01,891.0,3.36,34.09,-118.31,1.8977
7630,7630,7689,36.0,5.64,0.92,1105.0,3.04,33.95,-118.11,4.8036
3983,3983,4007,30.0,6.76,0.98,1296.0,2.62,34.16,-118.63,7.457
169,169,169,45.0,3.88,1.14,1475.0,3.21,37.79,-122.25,1.7772
18413,18413,18565,17.0,4.9,1.09,1193.0,2.21,36.92,-121.74,2.4461
17536,17536,17684,17.0,4.65,1.06,1476.0,1.63,37.28,-121.85,2.3971
9642,9642,9715,38.0,4.44,1.03,3523.0,2.81,36.68,-121.67,2.8289
16555,16555,16694,19.0,5.38,1.21,1425.0,2.6,35.12,-120.65,2.9615
12908,12908,13012,14.0,5.85,1.0,1845.0,2.91,38.71,-121.25,4.3009
5243,5243,5282,26.0,3.98,1.08,2937.0,1.78,34.06,-118.47,4.801
8682,8682,8746,25.0,5.29,1.05,2123.0,2.69,33.8,-118.34,5.0814
5906,5906,5952,30.0,4.58,1.08,2524.0,2.65,34.12,-117.85,3.0448
2681,2681,2695,23.0,5.3,1.07,866.0,3.15,32.81,-115.37,2.3594
10975,10975,11064,25.0,4.89,1.05,1543.0,2.96,33.79,-117.87,4.192
7097,7097,7151,43.0,4.33,1.02,1687.0,3.64,34.03,-118.15,1.7991
20117,20117,20292,32.0,4.94,0.97,1746.0,3.61,34.17,-119.18,3.9331
2053,2053,2064,31.0,5.32,1.04,1326.0,3.19,36.68,-119.8,2.1691
20344,20344,20523,22.0,5.71,1.02,1088.0,2.58,38.51,-121.55,3.9
9620,9620,9693,16.0,4.2,1.02,6012.0,3.84,36.68,-121.64,2.3463
17472,17472,17618,27.0,6.65,1.08,1144.0,2.66,37.28,-121.94,5.0822
13519,13519,13628,29.0,4.51,0.95,1681.0,3.86,34.09,-117.33,2.9292
7710,7710,7769,34.0,4.88,1.06,1356.0,4.19,33.91,-118.09,3.4211
5564,5564,5609,31.0,4.51,1.09,1291.0,3.8,33.79,-118.27,2.9375
16955,16955,17099,36.0,5.55,0.92,2254.0,2.67,37.46,-122.24,6.1043
8036,8036,8098,38.0,4.56,1.1,1345.0,4.13,33.81,-118.22,3.3988
17163,17163,17309,35.0,4.47,1.22,278.0,2.0,34.39,-119.59,3.6969
14860,14860,14983,13.0,6.19,1.0,719.0,3.34,32.72,-116.99,3.8295
15030,15030,15153,28.0,9.51,1.1,314.0,3.24,33.01,-117.04,8.4721
1284,1284,1285,50.0,4.69,1.18,625.0,2.62,38.01,-121.82,1.5988
13462,13462,13571,49.0,5.62,0.99,757.0,2.34,34.15,-117.29,3.2976
13678,13678,13789,6.0,6.66,1.26,3767.0,2.82,34.44,-117.62,3.599
4124,4124,4152,52.0,3.6,1.08,1189.0,3.29,34.12,-118.21,2.5139
14049,14049,14163,18.0,3.91,1.17,1329.0,2.29,32.77,-117.06,1.7951
12629,12629,12730,29.0,6.24,0.94,460.0,2.23,38.59,-121.35,5.3243
13580,13580,13689,14.0,5.53,1.09,989.0,2.06,34.14,-117.2,3.1513
17900,17900,18051,17.0,7.2,1.09,1158.0,2.07,37.26,-121.99,8.2069
18069,18069,18221,19.0,4.79,1.15,1639.0,2.2,37.4,-122.08,4.1544
4799,4799,4833,41.0,4.21,1.08,1868.0,4.75,34.03,-118.3,1.78
11578,11578,11672,35.0,5.99,0.97,2091.0,3.61,33.84,-118.02,4.4821
899,899,900,35.0,5.51,1.02,1353.0,3.28,37.53,-121.97,4.75
12710,12710,12811,17.0,5.49,1.01,494.0,2.14,38.65,-121.52,3.9615
8247,8247,8311,10.0,6.87,1.08,2528.0,2.39,33.77,-118.12,10.2233
513,513,514,52.0,9.12,1.03,1192.0,3.11,37.82,-122.23,12.3804
13998,13998,14112,25.0,4.5,1.02,2272.0,3.59,32.74,-117.11,2.2
923,923,924,10.0,5.08,1.08,3571.0,2.44,37.49,-121.92,5.1643
13820,13820,13932,18.0,10.39,1.84,1086.0,2.9,34.26,-117.28,3.3672
13849,13849,13962,11.0,12.1,2.2,230.0,2.56,34.25,-116.88,4.9643
15072,15072,15195,11.0,8.51,1.11,529.0,3.19,33.01,-116.99,7.7517
8146,8146,8209,30.0,2.44,0.94,2646.0,4.79,33.79,-118.17,1.9318
1446,1446,1448,34.0,4.98,1.06,638.0,2.53,37.98,-122.01,4.0507
4562,4562,4593,26.0,2.15,1.25,1685.0,3.11,34.05,-118.27,1.5727
1195,1195,1196,22.0,6.51,1.2,537.0,2.87,39.34,-121.67,2.6607
7368,7368,7425,43.0,3.41,0.95,1726.0,3.92,33.95,-118.21,1.8641
11071,11071,11161,23.0,4.34,1.07,825.0,3.3,33.83,-118.01,2.4609
97,97,97,29.0,3.68,1.18,202.0,2.22,37.81,-122.26,2.0062
19812,19812,19985,23.0,5.48,0.99,1064.0,3.18,36.2,-119.31,3.1453
14139,14139,14255,25.0,4.72,1.1,1183.0,3.74,32.72,-117.11,1.9583
18049,18049,18201,35.0,4.62,1.0,1428.0,2.87,37.39,-122.02,4.7431
6675,6675,6725,48.0,8.17,1.03,900.0,2.97,34.12,-118.11,10.6767
17581,17581,17730,5.0,5.96,1.03,2435.0,3.49,37.33,-121.76,5.6306
1011,1011,1012,44.0,4.54,1.03,277.0,2.54,37.68,-121.77,2.6667
8858,8858,8923,28.0,3.74,1.45,333.0,1.91,34.01,-118.49,1.9722
17959,17959,18111,30.0,4.88,0.9,1551.0,2.52,37.3,-122.03,5.8521
13454,13454,13563,38.0,5.76,1.0,796.0,2.31,34.15,-117.28,3.8125
2174,2174,2185,26.0,5.59,0.97,896.0,3.45,36.74,-119.98,3.4861
15255,15255,15379,6.0,4.07,1.05,2833.0,3.1,33.36,-117.25,2.3214
11760,11760,11854,18.0,5.52,1.09,1567.0,2.54,39.83,-120.46,2.2717
16722,16722,16861,46.0,5.5,0.92,30.0,2.5,37.63,-122.42,2.375
20394,20394,20574,10.0,5.79,1.08,898.0,3.94,38.57,-121.92,1.9327
19882,19882,20055,37.0,5.33,1.2,564.0,4.09,35.85,-119.12,2.4167
15015,15015,15138,16.0,5.99,1.01,1458.0,3.14,32.82,-116.92,4.0048
3733,3733,3755,42.0,4.52,1.19,643.0,2.55,34.18,-118.37,3.3958
3518,3518,3538,29.0,6.23,0.89,1109.0,2.79,34.26,-118.51,5.5433
7302,7302,7357,25.0,3.17,1.02,5027.0,4.83,33.96,-118.17,2.2817
3939,3939,3963,18.0,4.21,1.1,4642.0,2.73,34.2,-118.57,3.1818
12901,12901,13004,15.0,4.83,0.98,723.0,2.05,38.67,-121.27,3.8906
7096,7096,7150,43.0,3.64,1.01,2386.0,4.0,34.02,-118.15,2.8239
4670,4670,4703,52.0,6.14,0.79,629.0,2.94,34.06,-118.34,7.1669
18882,18882,19038,34.0,5.57,1.1,1390.0,2.83,38.36,-122.0,2.7262
1804,1804,1814,43.0,4.83,0.97,1060.0,2.01,37.91,-122.31,3.6417
121,121,121,37.0,7.11,1.15,98.0,2.09,37.85,-122.24,4.9643
15099,15099,15222,6.0,7.04,1.03,4194.0,2.99,33.06,-117.25,6.439
10664,10664,10746,21.0,5.22,1.25,3162.0,1.73,33.63,-117.88,4.7024
1026,1026,1027,16.0,7.97,1.38,435.0,2.4,38.46,-120.55,3.2031
9333,9333,9403,25.0,5.9,1.04,1913.0,2.29,37.88,-122.53,6.8742
17559,17559,17708,10.0,4.03,1.0,2634.0,4.23,37.32,-121.82,3.135
13522,13522,13631,32.0,5.06,1.11,1355.0,3.29,34.07,-117.33,2.5238
5135,5135,5173,40.0,3.96,0.96,818.0,3.47,33.95,-118.27,1.8798
5760,5760,5806,29.0,2.85,1.01,4094.0,3.4,34.14,-118.26,2.2614
11049,11049,11139,36.0,5.45,1.02,1254.0,3.5,33.85,-117.96,4.8438
8011,8011,8073,52.0,5.7,1.07,1030.0,2.28,33.83,-118.18,4.1301
3414,3414,3434,35.0,4.73,1.09,1630.0,5.33,34.25,-118.43,2.9205
19352,19352,19516,52.0,9.14,1.59,74.0,3.36,37.64,-121.01,1.3036
8702,8702,8766,39.0,6.45,1.0,877.0,2.36,33.81,-118.38,5.7361
14469,14469,14586,35.0,5.55,1.05,1001.0,2.45,32.84,-117.19,3.875
12679,12679,12780,18.0,5.16,1.12,661.0,3.76,38.65,-121.43,3.1696
6933,6933,6986,39.0,5.16,1.01,1029.0,2.66,33.97,-118.03,4.65
2166,2166,2177,24.0,4.76,1.02,608.0,2.53,36.75,-119.85,2.8194
11030,11030,11120,17.0,4.64,0.97,622.0,2.55,33.85,-117.86,4.9306
351,351,351,45.0,4.75,1.06,1437.0,2.97,37.76,-122.16,2.5122
9575,9575,9647,8.0,7.04,1.03,814.0,2.95,37.05,-120.84,5.3988
1821,1821,1831,33.0,5.67,0.95,710.0,2.49,37.92,-122.3,4.0804
19413,19413,19582,25.0,5.02,1.07,2319.0,3.62,37.65,-120.76,2.0385
12815,12815,12917,19.0,6.73,1.04,1927.0,2.4,38.64,-121.31,4.6302
19925,19925,20099,34.0,4.83,1.09,935.0,2.58,37.96,-120.24,1.625
14606,14606,14723,11.0,4.21,1.03,630.0,1.47,32.8,-117.04,2.0337
1206,1206,1207,29.0,5.05,0.98,864.0,2.59,39.4,-121.75,2.4943
309,309,309,52.0,4.78,0.99,1029.0,2.81,37.77,-122.18,2.0556
1881,1881,1891,17.0,6.14,1.15,466.0,2.59,38.92,-120.0,3.3295
872,872,873,35.0,5.43,0.99,914.0,2.89,37.56,-122.02,5.5737
8027,8027,8089,43.0,4.44,0.98,764.0,3.75,33.81,-118.21,3.3214
18495,18495,18647,39.0,5.5,1.32,1136.0,2.31,36.97,-122.0,2.8941
1512,1512,1514,25.0,3.78,1.08,2669.0,1.72,37.9,-122.06,2.6998
361,361,361,33.0,8.26,1.19,808.0,3.69,37.75,-122.12,6.86
13365,13365,13474,4.0,5.71,1.18,4775.0,3.07,34.08,-117.36,3.7348
2498,2498,2512,18.0,4.43,0.98,1616.0,2.75,39.75,-122.2,2.0192
8966,8966,9032,25.0,5.9,0.97,1530.0,2.55,34.06,-118.62,7.4001
14454,14454,14570,35.0,4.42,0.98,1340.0,2.62,32.83,-117.21,3.4482
2849,2849,2863,14.0,5.98,1.05,1352.0,3.29,35.37,-118.87,3.5441
1382,1382,1383,19.0,6.23,1.03,1773.0,3.6,37.99,-122.09,5.4496
795,795,796,31.0,4.15,0.92,548.0,2.96,37.63,-122.08,3.7614
11988,11988,12083,15.0,7.48,1.1,1361.0,3.56,33.88,-117.36,4.6875
16772,16772,16911,21.0,8.5,1.03,2440.0,2.88,37.56,-122.37,11.6833
2298,2298,2311,3.0,7.0,1.14,5226.0,2.65,36.87,-119.75,5.0941
12729,12729,12830,28.0,6.26,1.11,542.0,3.66,38.69,-121.43,2.5
11552,11552,11646,26.0,5.61,0.97,1377.0,3.06,33.81,-118.05,5.2542
4309,4309,4338,26.0,3.24,1.07,1868.0,3.76,34.08,-118.31,2.7038
641,641,642,38.0,4.88,1.12,711.0,2.01,37.73,-122.14,3.0673
2670,2670,2684,24.0,5.42,1.12,1447.0,3.06,32.98,-115.55,3.2593
17411,17411,17557,42.0,3.76,1.05,1254.0,3.69,37.33,-121.89,2.2583
14861,14861,14984,11.0,6.39,0.94,441.0,2.53,32.72,-116.99,4.7679
2170,2170,2181,18.0,6.18,1.06,702.0,3.05,36.77,-119.92,3.6204
3374,3374,3393,35.0,4.97,0.94,759.0,2.61,34.27,-118.31,6.0808
1232,1232,1233,10.0,16.85,3.24,546.0,2.45,38.23,-120.34,3.75
7679,7679,7738,35.0,4.93,0.99,1561.0,2.58,33.94,-118.14,4.0039
17360,17360,17506,52.0,4.64,1.07,531.0,2.38,37.35,-121.9,2.7411
15588,15588,15717,24.0,2.57,1.05,1362.0,1.42,37.79,-122.43,2.6782
9659,9659,9732,18.0,6.19,1.14,1454.0,3.17,36.81,-121.69,4.5272
13800,13800,13912,32.0,9.16,3.41,763.0,2.12,34.22,-116.14,1.875
5908,5908,5954,40.0,5.09,1.09,607.0,2.37,34.13,-117.86,2.588
7958,7958,8020,37.0,6.48,1.11,692.0,2.82,33.84,-118.11,4.8594
4449,4449,4479,41.0,4.94,1.1,925.0,18.5,34.07,-118.16,3.5769
8267,8267,8331,36.0,3.77,1.09,2017.0,3.46,33.93,-118.3,1.3962
11354,11354,11445,26.0,6.51,1.01,1615.0,2.98,33.66,-117.98,6.1624
