,Unnamed: 0,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc,MedHouseVal
18417,18569,46.0,4.47,1.05,1068.0,3.5,36.92,-121.75,2.4615,1.778
18418,18570,36.0,5.32,1.04,1454.0,3.69,36.92,-121.76,3.2216,2.383
18419,18571,46.0,3.59,0.97,1120.0,4.24,36.92,-121.76,3.4125,1.607
18420,18572,52.0,3.09,1.14,1102.0,2.81,36.91,-121.75,1.6875,1.614
18421,18573,23.0,3.39,1.16,1359.0,3.61,36.91,-121.76,1.9609,1.55
18422,18574,42.0,2.83,0.97,2312.0,4.78,36.91,-121.75,2.5599,1.514
18423,18575,8.0,3.78,1.04,2580.0,3.59,36.91,-121.77,2.8348,1.62
18424,18576,44.0,3.05,1.03,1321.0,4.39,36.9,-121.76,2.0775,1.214
18425,18577,20.0,4.79,1.01,1534.0,2.84,36.93,-121.77,2.4375,1.904
18426,18578,24.0,4.21,0.97,1844.0,4.0,36.93,-121.77,3.0192,1.843
18427,18579,33.0,4.67,1.05,1075.0,3.57,36.93,-121.77,3.2813,1.9
18428,18580,20.0,4.4,1.04,2154.0,3.53,36.92,-121.76,2.6434,1.697
18429,18581,9.0,5.05,1.14,3198.0,3.27,36.92,-121.77,3.5,1.948
18430,18582,19.0,4.68,0.95,1856.0,3.46,36.93,-121.79,3.1815,1.891
18431,18583,19.0,5.7,0.95,975.0,3.67,36.92,-121.78,4.3906,2.412
18432,18584,21.0,4.95,1.17,2236.0,3.96,36.93,-121.78,2.4053,1.784
18433,18585,18.0,3.4,1.09,1033.0,3.3,36.94,-121.77,2.0192,1.713
18434,18586,34.0,5.58,1.11,1516.0,3.93,36.95,-121.79,3.7863,1.922
18435,18587,29.0,4.76,0.95,1669.0,3.34,36.94,-121.8,2.8214,1.901
18436,18588,20.0,5.13,1.21,601.0,2.57,37.08,-122.25,2.5556,1.775
18437,18589,18.0,5.82,1.06,1278.0,3.07,37.08,-122.14,5.2101,3.34
18438,18590,18.0,6.43,1.06,1449.0,2.79,37.05,-122.11,5.1412,3.158
18439,18591,27.0,6.39,1.25,543.0,3.5,36.97,-122.13,4.7188,3.5
18440,18592,26.0,5.66,1.0,543.0,2.73,37.13,-122.07,4.9792,2.4
18441,18593,46.0,4.7,0.92,408.0,2.76,37.09,-122.09,3.9408,2.226
18442,18594,32.0,6.43,1.19,1031.0,2.51,37.11,-122.09,3.6474,2.316
18443,18595,36.0,5.75,1.19,661.0,2.72,37.09,-122.12,4.125,2.396
18444,18596,33.0,5.4,1.11,1780.0,2.68,37.07,-122.09,4.3429,2.143
18445,18597,35.0,5.56,1.07,791.0,2.86,37.08,-122.08,4.425,2.048
18446,18598,35.0,6.04,1.3,2755.0,2.59,37.17,-122.16,5.0165,2.023
18447,18599,51.0,5.56,1.11,1078.0,2.48,37.12,-122.12,2.7933,2.069
18448,18600,17.0,6.2,1.23,591.0,2.51,37.15,-122.18,5.5785,2.841
18449,18601,32.0,5.83,1.15,752.0,2.73,37.16,-122.12,5.1664,1.851
18450,18602,18.0,5.57,0.94,420.0,2.9,37.19,-122.1,7.1831,2.733
18451,18603,23.0,5.69,1.08,264.0,2.97,37.15,-122.08,7.1366,2.739
18452,18604,46.0,6.09,1.24,850.0,2.6,37.11,-122.11,5.208,2.068
18453,18605,29.0,5.62,1.12,1722.0,3.02,37.14,-122.11,4.4597,2.041
18454,18606,39.0,5.51,1.18,1338.0,2.58,37.15,-122.13,3.9423,1.803
18455,18607,15.0,6.08,1.02,822.0,2.54,37.21,-122.09,7.8774,3.949
18456,18608,17.0,7.26,1.11,1674.0,2.75,37.12,-122.0,6.9772,3.833
18457,18609,30.0,5.69,1.24,686.0,2.73,37.12,-122.04,4.0781,1.545
18458,18610,36.0,6.01,1.17,942.0,2.74,37.11,-122.02,5.2417,1.964
18459,18611,39.0,5.12,1.19,497.0,2.39,37.11,-122.05,4.5972,1.463
18460,18612,21.0,6.47,1.03,2670.0,3.07,37.08,-122.07,6.0809,2.7
18461,18613,41.0,6.62,1.37,915.0,2.5,37.05,-122.05,4.1679,2.013
18462,18614,31.0,4.92,1.11,939.0,2.83,37.06,-122.07,3.8625,2.323
18463,18615,34.0,5.47,1.13,1353.0,2.64,37.04,-122.08,4.1161,2.209
18464,18616,36.0,5.63,1.08,2143.0,2.58,37.03,-122.08,4.5096,2.037
18465,18617,17.0,5.26,1.05,1987.0,2.1,37.04,-122.04,3.8854,3.123
18466,18618,21.0,6.61,1.04,2014.0,2.86,37.03,-122.03,5.6233,3.22
18467,18619,20.0,7.79,1.07,345.0,2.67,37.01,-122.02,10.0968,5.00001
18468,18620,30.0,6.33,1.04,816.0,2.49,37.0,-122.03,5.2078,4.405
18469,18621,20.0,5.43,1.1,229.0,2.66,37.08,-122.04,4.8,2.615
18470,18622,35.0,7.16,1.45,682.0,2.69,37.09,-122.02,4.8611,2.4
18471,18623,12.0,4.94,1.04,784.0,1.93,37.05,-122.03,3.9728,1.909
18472,18624,19.0,5.62,1.05,2006.0,2.74,37.06,-122.01,5.1121,3.081
18473,18625,17.0,5.99,1.07,2149.0,3.1,37.08,-122.0,5.5919,3.734
18474,18626,21.0,7.0,1.05,913.0,2.68,37.11,-121.95,7.736,3.977
18475,18627,20.0,6.83,1.15,361.0,2.67,37.1,-121.96,6.3617,3.315
18476,18628,20.0,6.35,1.01,798.0,2.64,37.1,-121.87,7.5755,4.023
18477,18629,23.0,7.18,1.21,670.0,2.82,37.1,-121.9,6.4517,3.566
18478,18630,36.0,7.39,1.12,677.0,3.29,37.04,-121.93,5.8642,3.635
18479,18631,17.0,7.26,1.1,511.0,2.76,37.03,-121.96,4.625,3.864
18480,18632,14.0,6.01,0.96,306.0,2.71,37.05,-121.93,6.4214,3.406
18481,18633,16.0,6.41,1.09,650.0,3.16,37.06,-121.96,6.3258,3.9
18482,18634,19.0,6.17,1.2,955.0,2.91,37.05,-121.99,5.2486,3.53
18483,18635,20.0,6.51,1.02,1149.0,3.11,37.06,-122.0,6.0621,3.044
18484,18636,21.0,6.45,1.04,2616.0,2.86,37.03,-122.01,5.9039,3.553
18485,18637,21.0,5.91,1.02,1044.0,2.97,37.01,-121.97,4.5682,3.716
18486,18638,14.0,5.0,1.07,3416.0,2.52,36.99,-121.98,3.5943,2.624
18487,18639,25.0,5.35,0.9,522.0,2.82,37.0,-121.97,4.8269,2.729
18488,18640,29.0,4.32,1.02,1652.0,2.66,36.98,-121.98,3.075,2.158
18489,18641,16.0,4.54,1.05,1039.0,2.96,36.99,-121.99,3.6364,2.07
18490,18642,25.0,4.81,0.96,1365.0,3.11,36.98,-121.99,4.6484,2.346
18491,18643,19.0,4.43,1.04,3018.0,2.38,36.98,-121.99,3.1914,2.156
18492,18644,21.0,4.66,1.03,1952.0,2.72,36.97,-121.98,3.7273,2.519
18493,18645,20.0,4.53,1.06,2186.0,2.83,36.96,-121.98,3.1167,2.583
18494,18646,15.0,4.39,1.13,1306.0,1.88,36.97,-121.99,2.1771,2.132
18495,18647,39.0,5.5,1.32,1136.0,2.31,36.97,-122.0,2.8941,2.567
18496,18648,42.0,6.38,1.36,451.0,2.26,36.96,-121.99,4.7321,4.224
18497,18649,16.0,5.57,1.28,300.0,1.91,36.96,-121.99,2.625,3.773
18498,18650,37.0,6.57,1.28,939.0,2.17,36.88,-121.96,4.7468,2.944
18499,18651,24.0,4.4,1.04,1954.0,2.35,36.97,-121.97,2.8036,2.285
18500,18652,27.0,4.23,1.06,1808.0,1.91,36.96,-121.97,2.561,2.346
18501,18653,31.0,4.64,1.04,1489.0,2.15,36.96,-121.98,3.6619,2.451
18502,18654,16.0,4.68,1.07,2265.0,2.16,36.98,-121.96,2.6757,2.292
18503,18655,17.0,5.9,1.04,1337.0,2.8,36.98,-121.97,3.7083,2.524
18504,18656,15.0,4.9,1.15,1546.0,2.66,36.97,-121.97,2.7587,2.286
18505,18657,23.0,4.94,1.18,1844.0,2.11,36.97,-121.96,3.0777,2.638
18506,18658,24.0,5.97,1.12,1360.0,2.7,36.98,-121.94,4.2006,2.907
18507,18659,21.0,4.67,1.1,1486.0,1.97,36.98,-121.94,3.0905,2.643
18508,18660,34.0,4.67,1.19,1622.0,2.02,36.98,-121.95,3.1546,2.612
18509,18661,31.0,4.9,1.19,746.0,2.1,36.97,-121.94,2.5172,3.308
18510,18662,19.0,5.94,1.03,2954.0,2.76,36.99,-121.93,4.7325,2.835
18511,18663,32.0,5.58,1.08,1082.0,2.73,37.0,-121.94,4.1587,3.152
18512,18664,20.0,5.22,0.99,1725.0,2.34,37.0,-121.96,3.3447,3.052
18513,18665,23.0,4.82,1.12,1423.0,2.14,36.99,-121.96,2.7375,2.38
18514,18666,11.0,5.4,1.09,2004.0,2.37,36.99,-121.94,4.2898,2.217
18515,18667,16.0,6.9,1.11,3706.0,2.96,37.0,-121.86,5.503,3.518
18516,18668,23.0,6.45,1.1,2197.0,2.5,36.99,-121.91,4.8693,3.223
18517,18669,16.0,5.3,1.11,865.0,2.34,36.98,-121.91,2.6875,2.333
18518,18670,21.0,5.4,0.99,2001.0,2.62,36.98,-121.88,4.8953,2.895
18519,18671,19.0,5.34,1.18,1807.0,1.96,36.97,-121.91,3.5112,2.319
18520,18672,29.0,6.14,1.24,1327.0,2.36,36.95,-121.92,3.6597,2.523
18521,18673,18.0,6.35,1.06,1971.0,2.55,36.96,-121.88,5.8325,3.088
18522,18674,21.0,6.1,1.24,1420.0,2.34,36.97,-121.9,4.4485,2.952
18523,18675,18.0,6.54,1.13,2304.0,2.37,36.96,-121.88,6.0281,3.211
18524,18676,22.0,8.75,1.48,1849.0,2.22,36.93,-121.9,5.3276,3.355
18525,18677,7.0,6.09,1.12,1375.0,2.26,36.95,-121.87,4.9219,3.684
18526,18678,29.0,5.98,1.17,2319.0,2.82,36.94,-121.84,4.9517,3.079
18527,18679,18.0,7.86,1.39,1283.0,3.63,36.89,-121.89,5.368,3.52
18528,18680,22.0,8.42,2.15,1301.0,4.49,36.85,-121.91,3.1563,3.0
18529,18681,17.0,28.6,4.95,142.0,2.58,36.86,-121.82,2.1719,4.2
18530,18682,28.0,7.03,1.17,1154.0,2.99,37.0,-121.79,4.8021,2.904
18531,18683,19.0,6.53,1.04,1764.0,2.6,36.98,-121.83,4.3321,2.986
18532,18684,16.0,5.84,0.97,1417.0,3.18,36.95,-121.82,4.6611,3.493
18533,18685,22.0,5.91,1.09,760.0,2.36,37.02,-121.83,2.9559,2.884
18534,18686,21.0,7.08,1.34,779.0,3.9,37.0,-121.76,3.1987,2.798
18535,18687,18.0,5.27,1.19,544.0,3.04,37.03,-121.79,3.934,2.286
18536,18688,23.0,5.3,1.09,687.0,2.96,36.96,-121.69,5.1433,3.056
18537,18689,19.0,5.7,1.04,2790.0,4.6,36.96,-121.75,4.7569,1.908
18538,18690,27.0,5.16,0.99,1066.0,3.48,36.95,-121.75,4.7071,2.027
18539,18692,29.0,5.79,1.06,1954.0,3.86,36.93,-121.73,3.2917,2.247
18540,18693,22.0,4.55,1.06,542.0,4.34,36.93,-121.67,2.1875,1.875
18541,18694,26.0,3.05,1.04,1276.0,3.04,40.59,-122.39,1.2404,0.813
18542,18695,44.0,4.68,1.13,944.0,2.72,40.58,-122.39,1.5972,0.689
18543,18696,25.0,4.32,1.04,835.0,1.76,40.58,-122.37,2.1538,0.769
18544,18697,34.0,4.87,1.03,520.0,2.01,40.58,-122.38,1.6983,0.726
18545,18698,36.0,4.72,1.0,807.0,2.11,40.58,-122.38,1.8375,0.748
18546,18699,17.0,4.67,1.05,800.0,3.07,40.58,-122.36,1.9181,1.188
18547,18700,7.0,5.2,1.06,2223.0,2.39,40.58,-122.34,3.0549,1.017
18548,18701,22.0,5.5,0.91,338.0,3.16,40.57,-122.35,3.2639,0.875
18549,18702,24.0,5.24,1.0,748.0,2.44,40.57,-122.34,2.6591,0.828
18550,18703,43.0,4.4,1.06,1479.0,2.89,40.57,-122.38,1.5676,0.582
18551,18704,23.0,5.43,0.97,1164.0,2.77,40.56,-122.38,3.5347,1.012
18552,18705,36.0,5.33,1.05,647.0,2.84,40.54,-122.38,2.6944,0.753
18553,18706,28.0,5.85,1.03,1096.0,2.9,40.54,-122.37,3.6923,0.869
18554,18707,40.0,4.28,1.02,1782.0,1.96,40.58,-122.4,1.3329,0.782
18555,18708,35.0,5.53,1.03,1029.0,2.74,40.58,-122.41,2.8512,0.756
18556,18709,43.0,5.22,1.08,747.0,2.68,40.58,-122.4,2.7857,1.042
18557,18710,38.0,5.7,1.15,468.0,3.12,40.57,-122.39,1.4091,0.844
18558,18711,24.0,5.15,0.99,2220.0,2.27,40.59,-122.42,2.6792,1.389
18559,18712,17.0,5.77,1.14,417.0,3.07,40.61,-122.45,2.3289,0.582
18560,18713,17.0,5.2,0.93,963.0,2.93,40.56,-122.45,3.9375,1.487
18561,18714,10.0,6.83,1.13,3176.0,2.73,40.57,-122.42,4.1099,1.201
18562,18715,23.0,5.95,1.17,749.0,3.37,40.57,-122.4,1.655,0.901
18563,18716,9.0,5.54,1.03,2162.0,2.5,40.62,-122.4,3.1439,1.031
18564,18717,5.0,6.36,1.05,1275.0,3.1,40.6,-122.42,3.4464,1.229
18565,18718,22.0,4.77,1.06,1021.0,2.22,40.6,-122.39,1.4125,0.665
18566,18719,14.0,4.45,1.06,2101.0,1.96,40.61,-122.38,1.7227,1.05
18567,18720,7.0,4.04,1.04,2557.0,1.99,40.6,-122.37,2.4079,1.114
18568,18721,13.0,5.38,1.05,1598.0,2.39,40.64,-122.39,2.4141,0.787
18569,18722,11.0,4.62,1.05,1902.0,2.26,40.62,-122.36,2.2905,0.942
18570,18723,10.0,6.72,1.14,1061.0,3.26,40.63,-122.34,3.6853,1.516
18571,18724,5.0,5.59,1.06,2965.0,2.6,40.6,-122.33,3.8103,1.111
18572,18725,2.0,7.07,1.28,756.0,2.76,40.58,-122.32,3.0,1.142
18573,18726,19.0,5.7,1.11,505.0,2.76,40.58,-122.3,1.6033,0.988
18574,18727,20.0,4.6,1.11,1865.0,2.39,40.56,-122.36,2.0258,0.648
18575,18728,26.0,6.19,1.01,544.0,2.34,40.55,-122.37,2.6705,1.367
18576,18729,21.0,4.98,0.93,1428.0,2.84,40.55,-122.36,2.6513,1.133
18577,18730,13.0,6.26,0.97,1077.0,3.23,40.52,-122.46,5.2149,1.465
18578,18731,19.0,5.09,1.03,1952.0,2.64,40.55,-122.41,3.0954,0.865
18579,18732,28.0,5.42,1.18,538.0,2.59,40.53,-122.41,2.037,0.72
18580,18733,28.0,5.01,1.07,692.0,2.43,40.53,-122.39,2.125,0.808
18581,18734,24.0,6.23,1.04,951.0,2.86,40.52,-122.39,3.9306,0.859
18582,18735,20.0,5.15,1.04,834.0,2.45,40.51,-122.4,2.485,1.006
18583,18736,18.0,5.94,1.01,2269.0,2.96,40.52,-122.37,3.7896,0.981
18584,18737,16.0,4.98,1.09,1695.0,3.01,40.56,-122.35,1.9,0.816
18585,18738,12.0,4.51,1.0,2145.0,2.48,40.56,-122.35,1.9881,0.852
18586,18739,17.0,5.25,1.04,976.0,2.25,40.54,-122.35,2.71,0.978
18587,18740,31.0,5.53,1.15,231.0,2.96,40.57,-122.36,2.184,0.773
18588,18741,18.0,4.94,1.09,859.0,1.9,40.57,-122.35,1.6821,0.694
18589,18742,26.0,4.72,1.02,1339.0,2.89,40.57,-122.34,2.0395,0.679
18590,18743,16.0,5.55,1.01,1432.0,2.86,40.57,-122.33,2.5592,0.759
18591,18744,15.0,5.4,0.96,1374.0,2.94,40.57,-122.32,3.3816,0.938
18592,18745,11.0,6.05,1.02,6511.0,2.87,40.55,-122.31,3.5522,1.001
18593,18746,16.0,4.85,1.08,1206.0,2.6,40.51,-122.34,1.9946,1.192
18594,18747,23.0,6.17,1.12,1318.0,2.9,40.52,-122.33,3.5081,1.167
18595,18748,18.0,5.71,1.02,1731.0,2.46,40.49,-122.31,3.35,1.184
18596,18749,21.0,5.84,1.16,1197.0,2.91,40.5,-122.28,2.6488,0.831
18597,18750,22.0,5.29,1.07,1131.0,2.5,40.71,-122.4,2.1458,0.847
18598,18751,15.0,5.63,1.02,1183.0,2.63,40.66,-122.43,2.5417,0.922
18599,18752,23.0,5.06,1.1,1132.0,2.55,40.63,-122.42,1.6429,0.804
18600,18753,21.0,5.01,1.05,875.0,2.47,40.69,-122.38,1.7422,0.615
18601,18754,32.0,4.76,1.02,2060.0,2.71,40.69,-122.36,1.7427,0.606
18602,18755,36.0,4.57,1.13,930.0,2.33,40.68,-122.35,1.3801,0.566
18603,18756,28.0,4.72,1.02,1011.0,2.73,40.68,-122.36,2.0391,0.598
18604,18757,10.0,5.21,1.01,1274.0,2.91,40.67,-122.38,2.212,0.656
18605,18758,17.0,5.39,1.08,1528.0,2.96,40.66,-122.36,2.0119,0.758
18606,18759,11.0,5.98,1.06,1686.0,2.75,40.65,-122.31,2.9338,1.416
18607,18760,16.0,6.0,1.08,1414.0,3.08,40.6,-122.25,3.8323,1.283
18608,18761,16.0,5.7,1.1,563.0,2.82,40.63,-122.23,2.3287,1.307
18609,18762,15.0,5.49,1.08,1423.0,2.82,40.66,-122.25,3.6413,1.085
18610,18763,18.0,4.91,0.99,1399.0,2.39,40.71,-122.32,2.4036,1.054
18611,18764,18.0,6.22,1.45,494.0,2.18,40.75,-122.31,1.4911,0.758
18612,18765,17.0,5.49,1.01,1171.0,2.85,40.53,-122.27,2.875,1.298
18613,18766,14.0,5.8,1.06,1271.0,2.9,40.58,-122.26,3.9762,1.385
18614,18767,18.0,6.48,0.96,750.0,2.98,40.57,-122.23,5.1585,1.508
18615,18768,23.0,6.56,1.12,1006.0,2.98,40.51,-122.24,4.559,1.168
18616,18769,10.0,4.79,0.95,728.0,2.94,40.45,-122.31,2.0469,0.668
18617,18770,25.0,4.73,1.01,1536.0,2.8,40.45,-122.31,2.0221,0.604
18618,18771,30.0,3.92,1.13,840.0,2.59,40.44,-122.29,1.3904,0.481
18619,18772,21.0,4.67,1.05,1658.0,2.73,40.43,-122.29,1.9943,0.598
18620,18773,20.0,4.85,1.04,1422.0,2.41,40.47,-122.29,1.9657,0.63
18621,18774,26.0,4.98,1.01,1326.0,2.42,40.47,-122.31,2.3594,0.66
18622,18775,32.0,5.45,1.15,694.0,2.94,40.45,-122.3,1.6579,0.685
18623,18776,14.0,5.13,1.03,1324.0,2.58,40.46,-122.27,2.2768,0.786
18624,18777,27.0,6.01,1.07,782.0,2.61,40.45,-122.24,3.5978,0.806
18625,18778,17.0,5.83,1.08,692.0,2.82,40.42,-122.25,2.8611,0.987
18626,18779,18.0,5.47,0.98,1059.0,2.76,40.4,-122.23,3.0556,0.955
18627,18780,26.0,4.49,1.03,939.0,2.3,40.39,-122.27,1.3571,0.59
18628,18781,17.0,5.32,1.05,887.0,2.81,40.39,-122.29,1.8438,0.764
18629,18782,26.0,5.6,1.02,319.0,2.57,40.48,-122.33,3.2788,1.016
18630,18783,30.0,5.2,1.09,1296.0,2.69,40.47,-122.33,2.125,0.661
18631,18784,21.0,4.58,1.01,1308.0,2.57,40.48,-122.36,2.0899,0.748
18632,18785,18.0,5.35,1.03,921.0,2.82,40.45,-122.37,3.3315,0.854
18633,18786,16.0,5.49,1.02,495.0,2.73,40.44,-122.42,2.1875,0.764
18634,18787,16.0,5.4,1.07,1801.0,2.74,40.47,-122.43,2.1496,0.977
18635,18788,16.0,5.65,1.04,1413.0,2.92,40.46,-122.45,2.8085,1.057
18636,18789,12.0,5.92,1.1,1970.0,3.08,40.39,-122.37,3.3005,0.985
18637,18790,17.0,5.54,1.06,1538.0,2.82,40.42,-122.32,2.793,0.765
18638,18791,20.0,5.63,1.19,512.0,2.44,40.75,-122.56,1.7935,0.745
18639,18792,27.0,4.8,0.98,883.0,2.75,40.61,-122.57,2.8036,0.934
18640,18793,13.0,5.85,0.94,1361.0,2.64,40.52,-122.66,4.5357,1.712
18641,18794,22.0,6.86,1.47,903.0,2.88,40.4,-122.76,2.125,1.232
18642,18795,33.0,7.87,1.82,631.0,2.31,41.06,-122.34,1.8816,0.658
18643,18796,18.0,7.05,1.5,247.0,2.31,40.89,-122.31,2.2583,0.788
18644,18797,20.0,7.54,1.6,892.0,2.49,40.85,-122.45,2.7736,1.078
18645,18798,14.0,5.81,1.34,1356.0,2.9,40.95,-122.07,3.0299,0.732
18646,18799,26.0,5.74,1.34,513.0,2.49,40.97,-121.89,2.225,0.52
18647,18800,17.0,6.94,1.57,1027.0,2.53,40.77,-121.86,2.503,0.656
18648,18801,14.0,6.36,1.32,477.0,3.7,40.69,-121.83,3.15,0.875
18649,18802,14.0,6.27,1.05,1447.0,2.93,40.64,-122.08,4.0132,1.412
18650,18803,17.0,5.5,1.04,1497.0,2.69,40.55,-122.06,3.5189,1.01
18651,18804,13.0,6.24,1.2,1799.0,2.45,40.52,-121.92,2.2993,0.995
18652,18805,8.0,8.12,1.56,786.0,2.65,40.61,-121.67,2.1513,0.804
18653,18806,14.0,7.33,1.59,805.0,2.45,40.48,-121.55,2.7857,0.774
18654,18807,24.0,7.03,1.36,834.0,2.62,40.9,-121.64,1.7538,0.903
18655,18808,31.0,5.51,1.04,776.0,2.7,40.87,-121.67,2.9063,0.778
18656,18809,15.0,5.57,1.05,1537.0,2.94,40.88,-121.65,3.0179,0.613
18657,18810,17.0,5.53,1.16,1118.0,2.43,40.89,-121.67,2.267,0.578
18658,18811,23.0,5.49,1.17,872.0,2.49,40.92,-121.63,2.2337,0.645
18659,18812,16.0,7.37,1.43,915.0,2.53,40.82,-121.41,2.3393,0.903
18660,18813,22.0,6.19,1.16,1168.0,2.64,41.12,-121.47,2.83,0.887
18661,18814,33.0,5.92,1.1,936.0,2.73,41.04,-121.45,2.67,0.775
18662,18815,32.0,6.99,1.23,544.0,2.71,39.61,-120.08,2.7778,0.729
18663,18816,14.0,6.21,1.21,734.0,2.56,39.56,-120.23,2.46,0.93
18664,18817,32.0,11.57,2.21,304.0,2.32,39.66,-120.48,1.8839,0.71
18665,18818,40.0,6.27,1.17,305.0,2.77,39.67,-120.24,2.3625,0.625
18666,18819,17.0,9.43,1.87,432.0,2.27,39.63,-120.73,3.8826,0.924
18667,18820,52.0,5.29,1.12,143.0,2.55,39.67,-120.24,3.625,0.686
18668,18821,48.0,8.8,2.01,358.0,2.47,39.56,-120.92,1.875,0.666
18669,18822,26.0,10.58,2.06,498.0,2.31,39.52,-120.51,2.065,0.961
18670,18823,40.0,5.92,1.2,1467.0,2.65,41.78,-121.62,1.7885,0.435
18671,18824,28.0,6.16,1.22,1908.0,2.78,41.86,-121.93,1.74,0.44
18672,18825,19.0,5.99,1.16,1572.0,2.62,41.86,-122.33,2.234,0.586
18673,18826,21.0,5.42,1.09,1109.0,2.5,41.81,-122.53,1.7639,0.554
18674,18827,17.0,5.75,1.07,953.0,2.91,41.66,-122.26,2.1607,0.614
18675,18828,18.0,5.95,1.35,802.0,2.55,41.95,-122.64,1.8242,0.535
18676,18829,25.0,5.53,1.25,1117.0,2.63,41.86,-123.26,2.7222,0.646
18677,18830,25.0,4.98,1.22,1000.0,2.56,41.8,-123.38,2.2976,0.544
18678,18831,23.0,6.06,1.35,669.0,2.45,41.6,-123.41,1.965,0.654
18679,18832,23.0,6.49,1.28,1634.0,2.64,41.7,-122.92,2.3571,0.62
18680,18833,21.0,6.57,1.18,947.0,3.09,41.69,-122.56,2.4107,0.701
18681,18834,15.0,4.84,1.06,1863.0,2.14,41.74,-122.61,2.0591,0.557
18682,18835,33.0,5.47,0.95,1113.0,2.3,41.74,-122.64,3.3095,0.813
18683,18836,36.0,5.26,1.05,1492.0,2.36,41.73,-122.64,1.8694,0.712
18684,18837,50.0,5.35,1.08,661.0,2.32,41.73,-122.64,2.2206,0.632
18685,18838,15.0,4.9,1.08,1784.0,2.4,41.72,-122.65,1.8533,0.575
18686,18839,19.0,5.99,1.13,950.0,2.59,41.76,-122.73,2.5357,0.942
18687,18840,19.0,6.33,1.11,1108.0,2.58,41.63,-122.64,3.1062,1.0
18688,18841,29.0,5.27,1.08,848.0,2.59,41.53,-122.56,2.2024,0.609
18689,18842,20.0,6.5,1.2,1800.0,2.73,41.48,-122.93,2.723,0.796
18690,18843,31.0,5.3,1.09,600.0,2.49,41.46,-122.9,1.7292,0.617
18691,18844,34.0,6.54,1.6,1066.0,2.51,41.26,-123.08,1.6757,0.633
18692,18845,14.0,6.5,1.16,1817.0,2.65,41.54,-122.38,2.7468,0.811
18693,18846,19.0,6.52,1.14,1544.0,2.73,41.43,-122.49,3.125,0.761
18694,18847,45.0,5.33,1.06,1155.0,2.74,41.43,-122.38,1.6509,0.462
18695,18848,28.0,4.67,1.13,929.0,2.51,41.41,-122.37,1.27,0.531
18696,18849,23.0,5.38,1.18,370.0,2.19,41.41,-122.39,1.7448,0.801
18697,18850,45.0,5.59,1.18,521.0,2.09,41.31,-122.32,1.1915,0.719
18698,18851,13.0,4.71,1.05,1151.0,2.36,41.32,-122.3,2.1571,0.815
18699,18852,29.0,5.78,1.12,1700.0,2.42,41.31,-122.3,2.4526,0.971
18700,18853,15.0,5.95,1.16,2147.0,2.43,41.38,-122.28,2.8036,1.101
18701,18854,15.0,6.16,1.13,1188.0,2.67,41.28,-122.45,3.4519,1.288
18702,18855,26.0,7.12,1.6,55.0,2.2,41.21,-122.34,2.0375,0.575
18703,18856,40.0,5.92,1.17,725.0,2.19,41.23,-122.27,2.1898,0.655
18704,18857,52.0,5.54,1.21,1926.0,2.36,41.2,-122.27,1.5923,0.56
18705,18858,31.0,12.81,3.26,112.0,2.38,41.5,-121.76,1.0667,0.342
18706,18859,52.0,5.69,1.17,1728.0,2.45,41.32,-122.09,2.2462,0.629
18707,18860,15.0,6.58,1.09,6456.0,3.01,38.12,-122.22,5.1014,1.795
18708,18861,5.0,5.63,1.04,4361.0,3.13,38.13,-122.19,4.9504,2.148
18709,18862,31.0,5.01,1.09,1441.0,2.61,38.11,-122.21,3.1768,1.31
18710,18863,35.0,5.2,0.98,1189.0,2.91,38.11,-122.21,3.0962,1.246
18711,18864,36.0,5.43,1.0,1445.0,2.6,38.1,-122.21,3.8029,1.299
18712,18865,43.0,4.95,0.9,968.0,2.47,38.11,-122.22,3.1848,1.127
18713,18866,38.0,4.5,0.87,566.0,2.73,38.1,-122.22,3.0221,0.933
18714,18867,40.0,5.16,0.97,1275.0,2.58,38.1,-122.22,2.9469,1.116
18715,18868,44.0,5.3,1.06,1057.0,2.48,38.1,-122.22,3.1204,1.108
18716,18869,44.0,5.88,1.1,1353.0,2.64,38.1,-122.22,3.4559,1.119
18717,18870,47.0,6.0,1.22,966.0,2.68,38.09,-122.22,2.2734,0.887
18718,18871,37.0,5.89,1.05,2083.0,2.81,38.09,-122.21,3.8667,1.27
18719,18872,18.0,6.48,1.02,3205.0,3.03,38.09,-122.2,5.2957,1.719
18720,18873,37.0,5.45,1.04,1574.0,3.05,38.08,-122.22,3.1053,0.967
18721,18874,37.0,5.52,1.03,2920.0,3.51,38.08,-122.22,3.436,0.948
18722,18875,4.0,7.22,1.1,7025.0,3.24,38.07,-122.22,5.8171,2.252
18723,18876,48.0,5.05,1.14,652.0,3.95,38.09,-122.25,2.2417,0.879
18724,18877,26.0,4.56,1.03,2539.0,2.63,38.09,-122.23,2.4875,0.9
18725,18878,13.0,5.04,1.1,2957.0,2.74,38.07,-122.24,2.6098,1.625
18726,18879,24.0,3.14,1.02,699.0,1.81,38.1,-122.26,1.3007,0.946
18727,18880,30.0,3.35,1.07,1794.0,1.81,38.1,-122.26,1.1835,1.333
18728,18881,52.0,3.59,1.25,173.0,2.51,38.1,-122.25,2.3,1.094
18729,18882,52.0,5.62,1.18,824.0,2.6,38.1,-122.25,2.75,1.099
